OBJECTID,VALUE,VALUE_11,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_41,VALUE_42,VALUE_43,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_64,VALUE_65,VALUE_66
11,51,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,72000000.000000030000000,0.000000000000000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000
12,52,15000000.000000007000000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3000000.000000001400000,318000000.000000120000000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000
13,53,0.000000000000000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10000000.000000004000000,0.000000000000000,0.000000000000000,0.000000000000000
14,64,235000000.000000120000000,26000000.000000011000000,21000000.000000011000000,6000000.000000002800000,2000000.000000000900000,0.000000000000000,7000000.000000003700000,2000000.000000000900000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000500000,1000000.000000000500000,0.000000000000000,0.000000000000000,3447000000.000001400000000,0.000000000000000,0.000000000000000
15,65,0.000000000000000,0.000000000000000,3000000.000000001400000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,94000000.000000045000000,0.000000000000000
16,66,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000001900000
17,113,750000000.000000360000000,32000000.000000015000000,2000000.000000000900000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
18,121,0.000000000000000,151000000.000000060000000,2000000.000000000900000,1000000.000000000500000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
19,122,2000000.000000000900000,1697000000.000000700000000,11000000.000000006000000,1000000.000000000500000,0.000000000000000,0.000000000000000,5000000.000000001900000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000500000,2000000.000000000900000,3000000.000000001400000,0.000000000000000,0.000000000000000
20,123,2101000000.000001000000000,8144000000.000003800000000,14000000.000000007000000,10000000.000000004000000,0.000000000000000,14000000.000000007000000,13000000.000000006000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000002800000,6000000.000000002800000,2000000.000000000900000,5000000.000000001900000,0.000000000000000,0.000000000000000
