OBJECTID,VALUE,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_32,VALUE_33,VALUE_41,VALUE_42,VALUE_43,VALUE_44,VALUE_46,VALUE_51,VALUE_52,VALUE_53,VALUE_61,VALUE_62,VALUE_63,VALUE_64,VALUE_65,VALUE_66,VALUE_67,VALUE_122,VALUE_123
11,43,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,18000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
12,44,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,884000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,37000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000
13,46,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,164000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
14,51,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000
15,52,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,72000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000
16,53,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,4000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
17,61,1000000.000000000000000,0.000000000000000,2000000.000000000000000,0.000000000000000,2000000.000000000000000,62000000.000000000000000,50000000.000000000000000,0.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1687000000.000000000000000,0.000000000000000,203000000.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
18,62,0.000000000000000,3000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24000000.000000000000000,661000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,3000000.000000000000000,7562000000.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,16000000.000000000000000
19,63,0.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,3000000.000000000000000,24000000.000000000000000,137000000.000000000000000,0.000000000000000,6000000.000000000000000,0.000000000000000,0.000000000000000,37000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,94000000.000000000000000,1000000.000000000000000,2061000000.000000000000000,10000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25000000.000000000000000
20,64,5000000.000000000000000,7000000.000000000000000,0.000000000000000,0.000000000000000,2000000.000000000000000,3000000.000000000000000,16000000.000000000000000,0.000000000000000,12000000.000000000000000,22000000.000000000000000,0.000000000000000,11000000.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,3000000.000000000000000,0.000000000000000,5000000.000000000000000,63000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6000000.000000000000000
21,65,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,62000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39000000.000000000000000,0.000000000000000,0.000000000000000,96000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31000000.000000000000000
22,66,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9000000.000000000000000,35000000.000000000000000,16000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,56000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3486000000.000000000000000,2000000.000000000000000,0.000000000000000,0.000000000000000
23,67,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1082000000.000000000000000,0.000000000000000,0.000000000000000
